row_index,customer_id,name_true,email_true,phone_true_e164,signup_date_true,order_date_true,city_true,district_true,country_true,order_amount_true,customer_age_true
3215,405,Günebakan İnönü,gunebakan.inonu405@example.com,+905377805292,2024-03-27,2025-03-14,Denizli,Pamukkale,Türkiye,350.32,65
3216,147,Yekda Sezer,yekda.sezer147@example.com,+905561853747,2024-06-18,2025-06-26,Diyarbakır,Kayapınar,Türkiye,408.4,72
3217,394,Necva Yılmaz,necva.yilmaz394@example.com,+905095431735,2025-08-23,2025-11-09,Şanlıurfa,Eyyübiye,Türkiye,387.92,70
3218,95,Cuheyna Enfes Eraslan,cuheyna.enfes.eraslan95@example.com,+905453017426,2022-02-06,2026-06-02,Eskişehir,Tepebaşı,Türkiye,317.92,50
3219,5,Arş. Gör. Sıylıhan Akbaş Durmuş,ars.gor.siylihan.akbas.durmus5@example.com,+905969653287,2025-06-09,2025-11-18,Konya,Meram,Türkiye,349.84,66
3220,17,Prof. Ferzi Asım Akdeniz,prof.ferzi.asim.akdeniz17@example.com,+905411824493,2021-12-04,2026-01-01,Bursa,Nilüfer,Türkiye,181.44,39
3221,308,Ekmel Ertaş,ekmel.ertas308@example.com,+905592745238,2021-12-25,2025-04-06,Manisa,Şehzadeler,Türkiye,137.67,20
3222,280,Fazul Gül,fazul.gul280@example.com,+905471281442,2022-06-30,2026-06-02,Manisa,Şehzadeler,Türkiye,148.58,35
3223,205,Öğr. Sezen Üge Mansız Ülker,ogr.sezen.uge.mansiz.ulker205@example.com,+905722992750,2024-09-20,2025-10-09,Diyarbakır,Kayapınar,Türkiye,390.78,66
3224,472,Uz. Gülnaziye Şehza Yaman,uz.gulnaziye.sehza.yaman472@example.com,+905240422693,2025-07-23,2025-11-07,Konya,Meram,Türkiye,134.76,27
3225,216,Sonnur Çağlar Fırat Ergül,sonnur.caglar.firat.ergul216@example.com,+905021465669,2024-10-28,2025-08-14,Samsun,İlkadım,Türkiye,270.2,51
3226,335,Alaz Eraslan Duran,alaz.eraslan.duran335@example.com,+905514846853,2023-08-17,2026-03-31,Van,İpekyolu,Türkiye,228.38,43
3227,427,Erinçer Akar,erincer.akar427@example.com,+905249724399,2022-03-26,2026-04-19,Samsun,İlkadım,Türkiye,376.99,71
3228,432,Fatinur Dumanlı,fatinur.dumanli432@example.com,+905100409013,2023-01-08,2026-03-06,Şanlıurfa,Eyyübiye,Türkiye,356.77,68
3229,407,Arş. Gör. Meveddet Türk Bilgin,ars.gor.meveddet.turk.bilgin407@example.com,+905599996636,2025-08-04,2026-03-27,Antalya,Muratpaşa,Türkiye,319.11,52
3230,5,Arş. Gör. Sıylıhan Akbaş Durmuş,ars.gor.siylihan.akbas.durmus5@example.com,+905969653287,2025-06-09,2026-02-16,Konya,Meram,Türkiye,4596.87,66
3231,333,Av. Ulutay Yilmaz Tarhan,av.ulutay.yilmaz.tarhan333@example.com,+905578529456,2024-10-25,2025-09-21,Diyarbakır,Kayapınar,Türkiye,325.56,49
3232,165,Zeyno Ertaş,zeyno.ertas165@example.com,+905082148628,2022-10-05,2026-05-26,Kayseri,Kocasinan,Türkiye,94.7,19
3233,105,Arş. Gör. Salimet Övün Yılmaz Demir,ars.gor.salimet.ovun.yilmaz.demir105@example.com,+905393638546,2023-05-03,2025-05-05,Bursa,Osmangazi,Türkiye,309.21,52
3234,3,Suat Şafak,suat.safak3@example.com,+905534192832,2023-05-11,2025-09-23,Gaziantep,Şehitkamil,Türkiye,217.55,42
3235,58,Eflâtun Arcan Akçay,efltun.arcan.akcay58@example.com,+905053950240,2025-03-28,2025-05-13,İstanbul,Beşiktaş,Türkiye,413.66,65
3236,342,Aktemür Göken Soylu,aktemur.goken.soylu342@example.com,+905034864518,2024-08-15,2026-02-02,İstanbul,Kadıköy,Türkiye,418.19,72
3237,250,Rahiye Kumral Zorlu,rahiye.kumral.zorlu250@example.com,+905325621689,2022-06-10,2026-06-11,İstanbul,Üsküdar,Türkiye,363.51,61
3238,266,Dr. Selime İnönü Yorulmaz,dr.selime.inonu.yorulmaz266@example.com,+905823578452,2021-08-20,2025-07-21,Adana,Çukurova,Türkiye,376.58,73
3239,21,Tanbay Şener,tanbay.sener21@example.com,+905429401965,2021-11-11,2025-09-30,İstanbul,Kadıköy,Türkiye,357.31,68
3240,482,Bay Gümüştekin Ayvas Karadeniz,bay.gumustekin.ayvas.karadeniz482@example.com,+905241862369,2025-08-20,2026-05-29,Şanlıurfa,Eyyübiye,Türkiye,225.24,32
3241,196,Yıldız Samahat Ülker Arsoy,yildiz.samahat.ulker.arsoy196@example.com,+905581128801,2024-10-07,2026-02-07,Kayseri,Melikgazi,Türkiye,361.1,60
3242,295,Naide Mansız,naide.mansiz295@example.com,+905597010822,2025-10-14,2026-06-03,Erzurum,Yakutiye,Türkiye,323.13,49
3243,111,Dr. Ağakişi Hükümdar Öcalan,dr.agakisi.hukumdar.ocalan111@example.com,+905016668700,2022-01-03,2026-03-23,İzmir,Karşıyaka,Türkiye,102.1,28
3244,326,Müferrih Ruhugül Akçay,muferrih.ruhugul.akcay326@example.com,+905386463175,2024-12-10,2025-04-25,Kayseri,Kocasinan,Türkiye,153.27,18
3245,67,Erdursun Dalkılıç Akar Duran,erdursun.dalkilic.akar.duran67@example.com,+905079359782,2025-08-08,2026-02-03,Eskişehir,Odunpazarı,Türkiye,236.29,46
3246,467,Okt. Havse Selvi Mansız,okt.havse.selvi.mansiz467@example.com,+905409036788,2025-07-12,2026-04-03,Denizli,Pamukkale,Türkiye,174.64,28
3247,301,Çetinsu Temizkal Demirel Bilge,cetinsu.temizkal.demirel.bilge301@example.com,+905427990772,2022-01-02,2025-02-11,İstanbul,Şişli,Türkiye,255.74,43
3248,291,Cemiyle Bilge,cemiyle.bilge291@example.com,+905027079032,2025-11-13,2025-11-25,Kayseri,Kocasinan,Türkiye,199.37,29
3249,143,Dr. Gönen Ebuakil Sezgin,dr.gonen.ebuakil.sezgin143@example.com,+905061744518,2023-05-22,2025-07-02,Eskişehir,Tepebaşı,Türkiye,136.2,18
3250,229,Erginel Nezihi Demir,erginel.nezihi.demir229@example.com,+905317456424,2025-11-21,2026-03-31,İzmir,Bornova,Türkiye,113.23,18
3251,386,Nefaret Cuheyna Durdu,nefaret.cuheyna.durdu386@example.com,+905398402891,2024-04-06,2025-04-13,Eskişehir,Tepebaşı,Türkiye,141.53,23
3252,360,Gökperi Demir,gokperi.demir360@example.com,+905168006102,2022-04-09,2026-06-16,Manisa,Şehzadeler,Türkiye,303.1,48
3253,460,Öğr. Hafıza Yaman Manço,ogr.hafiza.yaman.manco460@example.com,+905392312604,2024-11-14,2025-11-03,Bursa,Nilüfer,Türkiye,203.46,27
3254,363,Çev. Alkor Yaman,cev.alkor.yaman363@example.com,+905012277707,2022-09-01,2026-02-05,Şanlıurfa,Eyyübiye,Türkiye,174.0,33
3255,410,Çıvgın Yaman,civgin.yaman410@example.com,+905729949387,2024-05-27,2025-06-20,Kayseri,Kocasinan,Türkiye,130.02,30
3256,115,Prof. Huban Kerime Aksu,prof.huban.kerime.aksu115@example.com,+905477358662,2022-02-19,2026-03-31,Eskişehir,Odunpazarı,Türkiye,342.3,55
3257,71,Aygutalp İhsanoğlu,aygutalp.ihsanoglu71@example.com,+905407581814,2025-06-24,2026-05-01,Manisa,Şehzadeler,Türkiye,316.75,66
3258,84,Tayaydın Atalay Seven,tayaydin.atalay.seven84@example.com,+905595327877,2024-03-21,2025-02-12,Konya,Meram,Türkiye,244.92,49
3259,284,Sevdinar İhsanoğlu Hayrioğlu,sevdinar.ihsanoglu.hayrioglu284@example.com,+905010618175,2024-09-19,2025-08-15,Eskişehir,Odunpazarı,Türkiye,307.19,64
3260,377,Öğr. Hanedan İmam Ertaş,ogr.hanedan.imam.ertas377@example.com,+905622827728,2022-12-25,2025-08-12,Kayseri,Melikgazi,Türkiye,136.57,25
3261,468,Seniha Hasgül Duran,seniha.hasgul.duran468@example.com,+905434481230,2022-12-16,2025-11-25,Malatya,Yeşilyurt,Türkiye,167.62,33
3262,60,Çev. Tüzeer Nurullah Bilir,cev.tuzeer.nurullah.bilir60@example.com,+905560494519,2023-02-07,2026-04-20,Manisa,Şehzadeler,Türkiye,193.99,31
3263,313,Sevgen Akdeniz,sevgen.akdeniz313@example.com,+905462879232,2023-10-23,2025-01-14,Konya,Meram,Türkiye,223.59,36
3264,415,Benek Permun Bilge Korutürk,benek.permun.bilge.koruturk415@example.com,+905090063353,2024-10-29,2025-02-09,Ankara,Yenimahalle,Türkiye,122.45,23
3265,337,İlklima Kısakürek,ilklima.kisakurek337@example.com,+905477866032,2024-06-02,2025-04-01,Kayseri,Kocasinan,Türkiye,96.56,26
3266,16,Alanalp Ülker,alanalp.ulker16@example.com,+905542784980,2022-03-16,2025-08-18,Van,İpekyolu,Türkiye,419.58,70
3267,253,Aydinç Bilgin,aydinc.bilgin253@example.com,+905520566474,2025-02-04,2025-05-17,Bursa,Nilüfer,Türkiye,317.42,67
3268,58,Eflâtun Arcan Akçay,efltun.arcan.akcay58@example.com,+905053950240,2025-03-28,2025-04-07,İstanbul,Beşiktaş,Türkiye,403.77,65
3269,246,Dr. Bilgütay Erten Alemdar,dr.bilgutay.erten.alemdar246@example.com,+905521103924,2025-11-14,2026-01-23,Gaziantep,Şahinbey,Türkiye,259.53,39
3270,61,Yigit İhsanoğlu,yigit.ihsanoglu61@example.com,+905445502296,2025-07-23,2025-12-15,Şanlıurfa,Eyyübiye,Türkiye,286.49,27
3271,483,Eşim Yaman,esim.yaman483@example.com,+905341115950,2024-08-09,2026-02-26,Erzurum,Yakutiye,Türkiye,131.66,36
3272,131,Minibe Ülker,minibe.ulker131@example.com,+905395962923,2024-10-15,2025-04-26,Bursa,Nilüfer,Türkiye,356.5,69
3273,427,Erinçer Akar,erincer.akar427@example.com,+905249724399,2022-03-26,2025-02-16,Samsun,İlkadım,Türkiye,352.71,71
3274,29,Öğr. Sevican Manço Eraslan,ogr.sevican.manco.eraslan29@example.com,+905556464170,2021-09-30,2025-07-03,Konya,Selçuklu,Türkiye,286.34,52
3275,461,Galip Akdeniz,galip.akdeniz461@example.com,+905106684335,2023-07-24,2025-08-17,Manisa,Şehzadeler,Türkiye,265.99,48
3276,366,Arş. Gör. Güverçin Şirivan Türk Gül,ars.gor.guvercin.sirivan.turk.gul366@example.com,+905433800545,2022-02-25,2026-01-29,Samsun,Atakum,Türkiye,147.14,28
3277,284,Sevdinar İhsanoğlu Hayrioğlu,sevdinar.ihsanoglu.hayrioglu284@example.com,+905010618175,2024-09-19,2025-12-05,Eskişehir,Odunpazarı,Türkiye,314.4,64
3278,469,Çev. Ünsever Özdil Güçlü,cev.unsever.ozdil.guclu469@example.com,+905240338105,2022-05-27,2026-03-15,Antalya,Kepez,Türkiye,358.75,56
3279,74,Burakhan Kasim Yılmaz,burakhan.kasim.yilmaz74@example.com,+905722170430,2024-10-30,2026-04-11,Samsun,İlkadım,Türkiye,412.98,74
3280,285,Veis Yüksel,veis.yuksel285@example.com,+905091093911,2025-06-19,2026-04-15,Konya,Selçuklu,Türkiye,432.08,72
3281,2,Uz. Zamir Açıkel Tarhan,uz.zamir.acikel.tarhan2@example.com,+905161849593,2021-12-31,2025-09-29,Gaziantep,Şahinbey,Türkiye,99.43,22
3282,447,Nurbanu Limon Kısakürek Seven,nurbanu.limon.kisakurek.seven447@example.com,+905432983954,2025-03-24,2025-09-15,Erzurum,Yakutiye,Türkiye,384.38,64
3283,320,Hanbiken Şemsinisa Sezgin,hanbiken.semsinisa.sezgin320@example.com,+905545279852,2021-12-20,2026-06-21,İstanbul,Şişli,Türkiye,181.27,37
3284,264,Vacibe Alemdar Yılmaz,vacibe.alemdar.yilmaz264@example.com,+905344144885,2021-08-25,2025-09-17,Konya,Selçuklu,Türkiye,78.01,18
3285,410,Çıvgın Yaman,civgin.yaman410@example.com,+905729949387,2024-05-27,2025-09-27,Kayseri,Kocasinan,Türkiye,134.21,30
3286,322,Tekecan Sakarya,tekecan.sakarya322@example.com,+905528938911,2022-09-15,2025-07-27,Mersin,Toroslar,Türkiye,370.81,66
3287,340,Tenvir Alemdar,tenvir.alemdar340@example.com,+905321234764,2022-08-23,2026-05-20,Gaziantep,Şehitkamil,Türkiye,130.49,21
3288,90,Aru Safet Bilir Zorlu,aru.safet.bilir.zorlu90@example.com,+905334843443,2022-01-29,2025-12-14,Şanlıurfa,Eyyübiye,Türkiye,398.06,63
3289,286,Hasgül Akdeniz Öcalan,hasgul.akdeniz.ocalan286@example.com,+905124471746,2022-01-25,2026-03-26,Trabzon,Ortahisar,Türkiye,443.94,75
3290,12,Canseven Ergül Akdeniz,canseven.ergul.akdeniz12@example.com,+905317810801,2021-09-21,2025-12-20,Mersin,Toroslar,Türkiye,392.93,72
3291,67,Erdursun Dalkılıç Akar Duran,erdursun.dalkilic.akar.duran67@example.com,+905079359782,2025-08-08,2026-05-03,Eskişehir,Odunpazarı,Türkiye,256.64,46
3292,422,Kopan Bilge,kopan.bilge422@example.com,+905023212983,2024-08-16,2025-08-06,Gaziantep,Şehitkamil,Türkiye,272.1,50
3293,90,Aru Safet Bilir Zorlu,aru.safet.bilir.zorlu90@example.com,+905334843443,2022-01-29,2026-02-23,Şanlıurfa,Eyyübiye,Türkiye,377.13,63
3294,323,Gökçil Özertem Dumanlı,gokcil.ozertem.dumanli323@example.com,+905428013875,2022-01-13,2026-06-27,Konya,Selçuklu,Türkiye,261.06,55
3295,195,Özpınar Selâtin Çetin Türk,ozpinar.seltin.cetin.turk195@example.com,+905573993056,2025-04-24,2026-02-17,İstanbul,Kadıköy,Türkiye,233.34,42
3296,128,Yamin Merzuk Yılmaz,yamin.merzuk.yilmaz128@example.com,+905579050723,2023-10-18,2025-02-16,Kayseri,Melikgazi,Türkiye,290.44,53
3297,198,Akyıldız Akdeniz,akyildiz.akdeniz198@example.com,+905326842450,2022-11-05,2026-02-10,Diyarbakır,Kayapınar,Türkiye,394.84,73
3298,262,Muvaffak Avşin Hayrioğlu,muvaffak.avsin.hayrioglu262@example.com,+905455616814,2023-04-23,2025-02-01,Ankara,Çankaya,Türkiye,143.55,26
3299,116,Kaygusuz Akver Akdeniz Güçlü,kaygusuz.akver.akdeniz.guclu116@example.com,+905431142626,2024-03-04,2025-02-21,İzmir,Karşıyaka,Türkiye,172.41,41
3300,40,Uz. Servinaz Adila Gül,uz.servinaz.adila.gul40@example.com,+905399049027,2023-01-15,2025-01-18,Kayseri,Kocasinan,Türkiye,322.36,59
3301,67,Erdursun Dalkılıç Akar Duran,erdursun.dalkilic.akar.duran67@example.com,+905079359782,2025-08-08,2025-10-27,Eskişehir,Odunpazarı,Türkiye,245.58,46
3302,384,Dürrüşehvar Seven,durrusehvar.seven384@example.com,+905241246209,2024-02-15,2026-01-23,Kayseri,Melikgazi,Türkiye,169.17,29
3303,3,Suat Şafak,suat.safak3@example.com,+905534192832,2023-05-11,2025-07-02,Gaziantep,Şehitkamil,Türkiye,201.51,42
3304,215,Öğr. Uğurtan Erbil Hançer,ogr.ugurtan.erbil.hancer215@example.com,+905384309883,2022-07-02,2026-02-24,Erzurum,Yakutiye,Türkiye,160.99,28
3305,190,Över İlalmış Aksu Hançer,over.ilalmis.aksu.hancer190@example.com,+905043805719,2022-02-28,2026-05-20,Kayseri,Kocasinan,Türkiye,365.23,65
3306,321,Gürcüye Gülev Mansız Eraslan,gurcuye.gulev.mansiz.eraslan321@example.com,+905011939325,2025-10-14,2026-04-30,Bursa,Nilüfer,Türkiye,109.68,23
3307,491,Dr. Dilcan Ticen Tevetoğlu Duran,dr.dilcan.ticen.tevetoglu.duran491@example.com,+905462961367,2022-03-13,2025-07-31,Antalya,Muratpaşa,Türkiye,116.45,23
3308,387,Bişar Ülker,bisar.ulker387@example.com,+905743553795,2025-11-10,2026-03-06,Bursa,Nilüfer,Türkiye,315.28,62
3309,165,Zeyno Ertaş,zeyno.ertas165@example.com,+905082148628,2022-10-05,2025-07-18,Kayseri,Kocasinan,Türkiye,87.41,19
3310,393,Mevlüdiye Çamurcuoğlu,mevludiye.camurcuoglu393@example.com,+905361332541,2022-06-09,2025-03-19,Van,İpekyolu,Türkiye,272.15,58
3311,355,Argu Karadeniz,argu.karadeniz355@example.com,+905018961642,2024-08-08,2026-06-16,Ankara,Yenimahalle,Türkiye,558.88,67
3312,54,Piran Nurda Dumanlı,piran.nurda.dumanli54@example.com,+905370985931,2022-05-21,2025-02-11,İstanbul,Üsküdar,Türkiye,436.41,70
3313,149,Turabi Sezer,turabi.sezer149@example.com,+905244720999,2024-07-27,2025-04-27,Konya,Meram,Türkiye,314.06,59
3314,311,Zöhrehan Ferhan Erdoğan,zohrehan.ferhan.erdogan311@example.com,+905562656504,2024-01-06,2025-02-18,Diyarbakır,Kayapınar,Türkiye,210.54,40
3315,432,Fatinur Dumanlı,fatinur.dumanli432@example.com,+905100409013,2023-01-08,2025-03-20,Şanlıurfa,Eyyübiye,Türkiye,369.11,68
3316,499,Bayan Nürice Arsoy Eraslan,bayan.nurice.arsoy.eraslan499@example.com,+905053844446,2022-03-05,2025-12-11,Denizli,Pamukkale,Türkiye,140.37,33
3317,453,Hiçsönmez Hançer,hicsonmez.hancer453@example.com,+905097283215,2025-03-14,2025-12-21,Gaziantep,Şehitkamil,Türkiye,336.09,50
3318,378,Ruhugül Gül Sakarya,ruhugul.gul.sakarya378@example.com,+905028519611,2023-11-17,2025-09-25,Diyarbakır,Kayapınar,Türkiye,260.97,54
3319,427,Erinçer Akar,erincer.akar427@example.com,+905249724399,2022-03-26,2025-10-21,Samsun,İlkadım,Türkiye,395.52,71
3320,413,Uz. Kavurt Duran,uz.kavurt.duran413@example.com,+905004125777,2025-07-26,2025-08-31,Trabzon,Ortahisar,Türkiye,180.44,23
3321,208,Hürdoğan Sezgin,hurdogan.sezgin208@example.com,+905432225913,2023-08-16,2026-04-03,Şanlıurfa,Eyyübiye,Türkiye,364.65,69
3322,461,Galip Akdeniz,galip.akdeniz461@example.com,+905106684335,2023-07-24,2025-03-04,Manisa,Şehzadeler,Türkiye,278.25,48
3323,84,Tayaydın Atalay Seven,tayaydin.atalay.seven84@example.com,+905595327877,2024-03-21,2025-09-12,Konya,Meram,Türkiye,270.95,49
3324,231,Seydo Şener,seydo.sener231@example.com,+905368663266,2024-09-17,2026-04-11,İstanbul,Üsküdar,Türkiye,156.8,34
3325,459,Gülay Günar Şama,gulay.gunar.sama459@example.com,+905823414363,2023-04-17,2025-05-13,Gaziantep,Şahinbey,Türkiye,558.9,63
3326,385,Safinaz Ayçan Arslan Tevetoğlu,safinaz.aycan.arslan.tevetoglu385@example.com,+905033993788,2023-10-16,2025-09-10,Ankara,Keçiören,Türkiye,123.26,25
3327,57,Yrd. Doç. Duruk Abdülahat Erdoğan,yrd.doc.duruk.abdulahat.erdogan57@example.com,+905529042284,2024-12-20,2025-08-18,Mersin,Yenişehir,Türkiye,160.06,25
3328,450,Sağıt Umman Kısakürek Arslan,sagit.umman.kisakurek.arslan450@example.com,+905102562588,2022-08-13,2025-01-16,İstanbul,Beşiktaş,Türkiye,595.81,74
3329,470,Kamar Tarhan,kamar.tarhan470@example.com,+905534240891,2021-11-24,2025-05-10,Eskişehir,Odunpazarı,Türkiye,384.3,65
3330,25,Eflâtun İlgi Türk,efltun.ilgi.turk25@example.com,+905489513433,2025-02-14,2026-02-27,Adana,Seyhan,Türkiye,83.0,19
3331,245,Mazlum Demir,mazlum.demir245@example.com,+905590425979,2025-02-17,2026-03-26,Van,İpekyolu,Türkiye,260.76,46
3332,337,İlklima Kısakürek,ilklima.kisakurek337@example.com,+905477866032,2024-06-02,2026-03-30,Kayseri,Kocasinan,Türkiye,121.77,26
3333,394,Necva Yılmaz,necva.yilmaz394@example.com,+905095431735,2025-08-23,2026-03-31,Şanlıurfa,Eyyübiye,Türkiye,353.87,70
3334,461,Galip Akdeniz,galip.akdeniz461@example.com,+905106684335,2023-07-24,2025-06-15,Manisa,Şehzadeler,Türkiye,252.13,48
3335,282,Av. Faize Dumanlı Duran,av.faize.dumanli.duran282@example.com,+905372395041,2025-08-27,2026-03-23,Denizli,Pamukkale,Türkiye,197.06,28
3336,361,Behrem Yılmaz,behrem.yilmaz361@example.com,+905499564122,2025-11-14,2025-12-11,Trabzon,Ortahisar,Türkiye,159.68,30
3337,54,Piran Nurda Dumanlı,piran.nurda.dumanli54@example.com,+905370985931,2022-05-21,2025-08-19,İstanbul,Üsküdar,Türkiye,396.15,70
3338,449,Bağdat Şama,bagdat.sama449@example.com,+905435989262,2024-03-05,2026-06-06,İzmir,Karşıyaka,Türkiye,400.61,68
3339,306,Uz. Cannur Çorlu,uz.cannur.corlu306@example.com,+905569557988,2023-06-15,2025-07-16,Şanlıurfa,Eyyübiye,Türkiye,206.79,47
3340,415,Benek Permun Bilge Korutürk,benek.permun.bilge.koruturk415@example.com,+905090063353,2024-10-29,2025-11-18,Ankara,Yenimahalle,Türkiye,100.89,23
3341,452,Güçyeter Çorlu,gucyeter.corlu452@example.com,+905967275784,2024-05-27,2025-07-08,Samsun,İlkadım,Türkiye,264.09,45
3342,58,Eflâtun Arcan Akçay,efltun.arcan.akcay58@example.com,+905053950240,2025-03-28,2026-05-31,İstanbul,Beşiktaş,Türkiye,395.76,65
3343,138,Melihcan Çetin,melihcan.cetin138@example.com,+905414183285,2023-10-04,2025-11-24,Erzurum,Yakutiye,Türkiye,350.15,55
3344,63,Aykutalp Sakarya,aykutalp.sakarya63@example.com,+905510762268,2022-01-01,2025-06-25,Denizli,Pamukkale,Türkiye,161.54,32
3345,491,Dr. Dilcan Ticen Tevetoğlu Duran,dr.dilcan.ticen.tevetoglu.duran491@example.com,+905462961367,2022-03-13,2025-08-30,Antalya,Muratpaşa,Türkiye,133.0,23
3346,287,Bayan Muarra Sonnur Demirel,bayan.muarra.sonnur.demirel287@example.com,+905427173962,2022-05-01,2025-07-06,Eskişehir,Tepebaşı,Türkiye,284.97,49
3347,172,Bayan Oluş Şama Ülker,bayan.olus.sama.ulker172@example.com,+905584282417,2025-03-25,2025-09-23,Gaziantep,Şehitkamil,Türkiye,343.89,65
3348,118,Haliye Habibe Yıldırım,haliye.habibe.yildirim118@example.com,+905466183982,2022-02-08,2026-03-11,Bursa,Nilüfer,Türkiye,226.4,42
3349,5,Arş. Gör. Sıylıhan Akbaş Durmuş,ars.gor.siylihan.akbas.durmus5@example.com,+905969653287,2025-06-09,2025-09-26,Konya,Meram,Türkiye,333.55,66
3350,18,Av. Azettin Kavurt Aslan,av.azettin.kavurt.aslan18@example.com,+905401640052,2022-05-18,2025-06-05,Mersin,Toroslar,Türkiye,198.29,34
3351,158,Yahşi Soylu,yahsi.soylu158@example.com,+905015336884,2022-03-31,2025-11-01,İzmir,Bornova,Türkiye,151.45,36
3352,487,Adlan Eraslan,adlan.eraslan487@example.com,+905024817175,2024-12-30,2025-03-02,Şanlıurfa,Eyyübiye,Türkiye,196.48,36
3353,48,Hayrünnisa Ağbegim Yüksel,hayrunnisa.agbegim.yuksel48@example.com,+905724005045,2023-11-06,2026-01-03,Şanlıurfa,Eyyübiye,Türkiye,213.72,45
3354,43,Türknur Şennur Akar,turknur.sennur.akar43@example.com,+905109324808,2023-08-30,2025-08-27,Trabzon,Ortahisar,Türkiye,164.86,23
3355,26,Rabbiye Aslan,rabbiye.aslan26@example.com,+905016328708,2024-07-20,2025-06-29,Şanlıurfa,Eyyübiye,Türkiye,366.27,72
3356,367,Sevican Asu Yorulmaz,sevican.asu.yorulmaz367@example.com,+905745508428,2022-07-24,2025-01-11,Malatya,Yeşilyurt,Türkiye,311.82,60
3357,382,Mengi Sakarya,mengi.sakarya382@example.com,+905433971895,2023-09-12,2025-03-31,Ankara,Yenimahalle,Türkiye,229.13,55
3358,361,Behrem Yılmaz,behrem.yilmaz361@example.com,+905499564122,2025-11-14,2026-01-17,Trabzon,Ortahisar,Türkiye,127.0,30
3359,336,Muvaffak Kanak Tarhan Korutürk,muvaffak.kanak.tarhan.koruturk336@example.com,+905489690835,2023-05-10,2026-06-17,Malatya,Yeşilyurt,Türkiye,160.18,27
3360,266,Dr. Selime İnönü Yorulmaz,dr.selime.inonu.yorulmaz266@example.com,+905823578452,2021-08-20,2025-02-18,Adana,Çukurova,Türkiye,350.43,73
3361,363,Çev. Alkor Yaman,cev.alkor.yaman363@example.com,+905012277707,2022-09-01,2025-05-05,Şanlıurfa,Eyyübiye,Türkiye,170.82,33
3362,57,Yrd. Doç. Duruk Abdülahat Erdoğan,yrd.doc.duruk.abdulahat.erdogan57@example.com,+905529042284,2024-12-20,2025-02-21,Mersin,Yenişehir,Türkiye,155.45,25
3363,113,Prof. Ürfettin Akçay,prof.urfettin.akcay113@example.com,+905429396856,2021-09-17,2025-09-01,Trabzon,Ortahisar,Türkiye,389.75,65
3364,418,Yrd. Doç. Rana Rümeysa Arslan,yrd.doc.rana.rumeysa.arslan418@example.com,+905013649718,2022-10-04,2025-02-13,Mersin,Toroslar,Türkiye,154.23,28
3365,32,Nevsale Bilgin Yaman,nevsale.bilgin.yaman32@example.com,+905067165726,2024-12-17,2025-07-30,Kayseri,Kocasinan,Türkiye,385.79,64
3366,88,Sevginur Misra İhsanoğlu,sevginur.misra.ihsanoglu88@example.com,+905595269495,2023-02-08,2026-01-01,Eskişehir,Tepebaşı,Türkiye,394.1,71
3367,114,Bayan Gül Müsemma Çetin,bayan.gul.musemma.cetin114@example.com,+905501631599,2022-08-11,2026-01-30,İzmir,Karşıyaka,Türkiye,291.75,43
3368,30,Erdibay Korutürk,erdibay.koruturk30@example.com,+905100330923,2025-03-29,2026-04-05,Samsun,İlkadım,Türkiye,316.95,48
